id,CITY,STATE,DATE,TIME,LONGITUDE,LATITUDE,CONCENTRATION OF CO2 (PPMV)
2023,Denver,CO,3/1/2019,198.0,-105.5,39.5,410.543
2024,Denver,CO,4/1/2019,199.0,-105.5,39.5,410.52
2025,Denver,CO,5/1/2019,200.0,-105.5,39.5,409.849
2026,Denver,CO,6/1/2019,201.0,-105.5,39.5,410.493
2027,Denver,CO,7/1/2019,202.0,-105.5,39.5,409.488
2028,Denver,CO,8/1/2019,203.0,-105.5,39.5,409.204
2029,Denver,CO,9/1/2019,204.0,-105.5,39.5,409.851
2030,Denver,CO,10/1/2019,205.0,-105.5,39.5,410.988
2031,Denver,CO,11/1/2019,206.0,-105.5,39.5,411.51
2032,Denver,CO,12/1/2019,207.0,-105.5,39.5,412.31
2033,Denver,CO,1/1/2020,208.0,-105.5,39.5,412.633
2034,Denver,CO,2/1/2020,209.0,-105.5,39.5,412.759
2035,Denver,CO,3/1/2020,210.0,-105.5,39.5,412.384
2036,Denver,CO,4/1/2020,211.0,-105.5,39.5,413.683
2037,Denver,CO,5/1/2020,212.0,-105.5,39.5,413.254
2038,Denver,CO,6/1/2020,213.0,-105.5,39.5,412.357
2039,Denver,CO,7/1/2020,214.0,-105.5,39.5,411.549
2040,Denver,CO,8/1/2020,215.0,-105.5,39.5,412.396
2041,Denver,CO,9/1/2020,216.0,-105.5,39.5,410.702
2042,Denver,CO,10/1/2020,217.0,-105.5,39.5,411.234
2043,Denver,CO,11/1/2020,218.0,-105.5,39.5,413.713
2044,Denver,CO,12/1/2020,219.0,-105.5,39.5,414.863
2045,Denver,CO,1/1/2021,220.0,-105.5,39.5,414.907
2046,Denver,CO,2/1/2021,221.0,-105.5,39.5,414.685
2047,Denver,CO,3/1/2021,222.0,-105.5,39.5,414.696
2048,Denver,CO,4/1/2021,223.0,-105.5,39.5,414.474
2049,Denver,CO,5/1/2021,224.0,-105.5,39.5,414.436
2050,Denver,CO,6/1/2021,225.0,-105.5,39.5,413.618
2051,Denver,CO,7/1/2021,226.0,-105.5,39.5,413.652
2052,Denver,CO,8/1/2021,227.0,-105.5,39.5,413.28
2053,Phoenix,AZ,9/1/2002,0.0,-111.5,33.5,373.746
2054,Phoenix,AZ,10/1/2002,1.0,-111.5,33.5,373.525
2055,Phoenix,AZ,11/1/2002,2.0,-111.5,33.5,374.3
2056,Phoenix,AZ,12/1/2002,3.0,-111.5,33.5,375.412
2057,Phoenix,AZ,1/1/2003,4.0,-111.5,33.5,376.294
2058,Phoenix,AZ,2/1/2003,5.0,-111.5,33.5,376.198
2059,Phoenix,AZ,3/1/2003,6.0,-111.5,33.5,376.806
2060,Phoenix,AZ,4/1/2003,7.0,-111.5,33.5,377.472
2061,Phoenix,AZ,5/1/2003,8.0,-111.5,33.5,378.235
2062,Phoenix,AZ,6/1/2003,9.0,-111.5,33.5,377.387
2063,Phoenix,AZ,7/1/2003,10.0,-111.5,33.5,376.948
2064,Phoenix,AZ,8/1/2003,11.0,-111.5,33.5,376.356
2065,Phoenix,AZ,9/1/2003,12.0,-111.5,33.5,375.151
2066,Phoenix,AZ,10/1/2003,13.0,-111.5,33.5,375.061
2067,Phoenix,AZ,11/1/2003,14.0,-111.5,33.5,377.178
2068,Phoenix,AZ,12/1/2003,15.0,-111.5,33.5,377.306
2069,Phoenix,AZ,1/1/2004,16.0,-111.5,33.5,376.7
2070,Phoenix,AZ,2/1/2004,17.0,-111.5,33.5,378.581
2071,Phoenix,AZ,3/1/2004,18.0,-111.5,33.5,378.247
2072,Phoenix,AZ,4/1/2004,19.0,-111.5,33.5,379.042
2073,Phoenix,AZ,5/1/2004,20.0,-111.5,33.5,380.087
2074,Phoenix,AZ,6/1/2004,21.0,-111.5,33.5,379.451
2075,Phoenix,AZ,7/1/2004,22.0,-111.5,33.5,378.587
2076,Phoenix,AZ,8/1/2004,23.0,-111.5,33.5,377.851
2077,Phoenix,AZ,9/1/2004,24.0,-111.5,33.5,377.658
2078,Phoenix,AZ,10/1/2004,25.0,-111.5,33.5,377.406
2079,Phoenix,AZ,11/1/2004,26.0,-111.5,33.5,378.072
2080,Phoenix,AZ,12/1/2004,27.0,-111.5,33.5,378.412
2081,Phoenix,AZ,1/1/2005,28.0,-111.5,33.5,378.593
2082,Phoenix,AZ,2/1/2005,29.0,-111.5,33.5,379.465
2083,Phoenix,AZ,3/1/2005,30.0,-111.5,33.5,380.097
2084,Phoenix,AZ,4/1/2005,31.0,-111.5,33.5,380.721
2085,Phoenix,AZ,5/1/2005,32.0,-111.5,33.5,381.439
2086,Phoenix,AZ,6/1/2005,33.0,-111.5,33.5,381.289
2087,Phoenix,AZ,7/1/2005,34.0,-111.5,33.5,380.426
2088,Phoenix,AZ,8/1/2005,35.0,-111.5,33.5,380.337
2089,Phoenix,AZ,9/1/2005,36.0,-111.5,33.5,379.862
2090,Phoenix,AZ,10/1/2005,37.0,-111.5,33.5,379.711
2091,Phoenix,AZ,11/1/2005,38.0,-111.5,33.5,379.991
2092,Phoenix,AZ,12/1/2005,39.0,-111.5,33.5,381.112
2093,Phoenix,AZ,1/1/2006,40.0,-111.5,33.5,382.101
2094,Phoenix,AZ,2/1/2006,41.0,-111.5,33.5,382.798
2095,Phoenix,AZ,3/1/2006,42.0,-111.5,33.5,382.628
2096,Phoenix,AZ,4/1/2006,43.0,-111.5,33.5,382.533
2097,Phoenix,AZ,5/1/2006,44.0,-111.5,33.5,383.337
2098,Phoenix,AZ,6/1/2006,45.0,-111.5,33.5,383.259
2099,Phoenix,AZ,7/1/2006,46.0,-111.5,33.5,382.388
2100,Phoenix,AZ,8/1/2006,47.0,-111.5,33.5,381.988
2101,Phoenix,AZ,9/1/2006,48.0,-111.5,33.5,381.528
2102,Phoenix,AZ,10/1/2006,49.0,-111.5,33.5,381.095
2103,Phoenix,AZ,11/1/2006,50.0,-111.5,33.5,382.444
2104,Phoenix,AZ,12/1/2006,51.0,-111.5,33.5,382.175
2105,Phoenix,AZ,1/1/2007,52.0,-111.5,33.5,383.76
2106,Phoenix,AZ,2/1/2007,53.0,-111.5,33.5,383.145
2107,Phoenix,AZ,3/1/2007,54.0,-111.5,33.5,384.174
2108,Phoenix,AZ,4/1/2007,55.0,-111.5,33.5,384.557
2109,Phoenix,AZ,5/1/2007,56.0,-111.5,33.5,385.634
2110,Phoenix,AZ,6/1/2007,57.0,-111.5,33.5,385.426
2111,Phoenix,AZ,7/1/2007,58.0,-111.5,33.5,383.528
2112,Phoenix,AZ,8/1/2007,59.0,-111.5,33.5,384.035
2113,Phoenix,AZ,9/1/2007,60.0,-111.5,33.5,383.653
2114,Phoenix,AZ,10/1/2007,61.0,-111.5,33.5,382.903
2115,Phoenix,AZ,11/1/2007,62.0,-111.5,33.5,384.428
2116,Phoenix,AZ,12/1/2007,63.0,-111.5,33.5,385.136
2117,Phoenix,AZ,1/1/2008,64.0,-111.5,33.5,385.868
2118,Phoenix,AZ,2/1/2008,65.0,-111.5,33.5,386.377
2119,Phoenix,AZ,3/1/2008,66.0,-111.5,33.5,386.321
2120,Phoenix,AZ,4/1/2008,67.0,-111.5,33.5,386.271
2121,Phoenix,AZ,5/1/2008,68.0,-111.5,33.5,387.187
2122,Phoenix,AZ,6/1/2008,69.0,-111.5,33.5,387.458
2123,Phoenix,AZ,7/1/2008,70.0,-111.5,33.5,385.999
2124,Phoenix,AZ,8/1/2008,71.0,-111.5,33.5,385.313
2125,Phoenix,AZ,9/1/2008,72.0,-111.5,33.5,384.738
2126,Phoenix,AZ,10/1/2008,73.0,-111.5,33.5,385.059
2127,Phoenix,AZ,11/1/2008,74.0,-111.5,33.5,386.013
2128,Phoenix,AZ,12/1/2008,75.0,-111.5,33.5,386.972
2129,Phoenix,AZ,1/1/2009,76.0,-111.5,33.5,387.053
2130,Phoenix,AZ,2/1/2009,77.0,-111.5,33.5,387.721
2131,Phoenix,AZ,3/1/2009,78.0,-111.5,33.5,387.809
2132,Phoenix,AZ,4/1/2009,79.0,-111.5,33.5,388.496
2133,Phoenix,AZ,5/1/2009,80.0,-111.5,33.5,388.486
2134,Phoenix,AZ,6/1/2009,81.0,-111.5,33.5,389.207
2135,Phoenix,AZ,7/1/2009,82.0,-111.5,33.5,387.755
2136,Phoenix,AZ,8/1/2009,83.0,-111.5,33.5,388.126
2137,Phoenix,AZ,9/1/2009,84.0,-111.5,33.5,387.125
2138,Phoenix,AZ,10/1/2009,85.0,-111.5,33.5,387.18
2139,Phoenix,AZ,11/1/2009,86.0,-111.5,33.5,386.942
2140,Phoenix,AZ,12/1/2009,87.0,-111.5,33.5,388.662
2141,Phoenix,AZ,1/1/2010,88.0,-111.5,33.5,389.027
2142,Phoenix,AZ,2/1/2010,89.0,-111.5,33.5,389.446
2143,Phoenix,AZ,3/1/2010,90.0,-111.5,33.5,389.766
2144,Phoenix,AZ,4/1/2010,91.0,-111.5,33.5,390.137
2145,Phoenix,AZ,5/1/2010,92.0,-111.5,33.5,391.391
2146,Phoenix,AZ,6/1/2010,93.0,-111.5,33.5,390.862
2147,Phoenix,AZ,7/1/2010,94.0,-111.5,33.5,389.226
2148,Phoenix,AZ,8/1/2010,95.0,-111.5,33.5,389.658
2149,Phoenix,AZ,9/1/2010,96.0,-111.5,33.5,388.877
2150,Phoenix,AZ,10/1/2010,97.0,-111.5,33.5,388.689
2151,Phoenix,AZ,11/1/2010,98.0,-111.5,33.5,389.792
2152,Phoenix,AZ,12/1/2010,99.0,-111.5,33.5,390.137
2153,Phoenix,AZ,1/1/2011,100.0,-111.5,33.5,391.415
2154,Phoenix,AZ,2/1/2011,101.0,-111.5,33.5,391.94
2155,Phoenix,AZ,3/1/2011,102.0,-111.5,33.5,391.373
2156,Phoenix,AZ,4/1/2011,103.0,-111.5,33.5,391.927
2157,Phoenix,AZ,5/1/2011,104.0,-111.5,33.5,392.609
2158,Phoenix,AZ,6/1/2011,105.0,-111.5,33.5,392.36
2159,Phoenix,AZ,7/1/2011,106.0,-111.5,33.5,391.848
2160,Phoenix,AZ,8/1/2011,107.0,-111.5,33.5,391.557
2161,Phoenix,AZ,9/1/2011,108.0,-111.5,33.5,390.696
2162,Phoenix,AZ,10/1/2011,109.0,-111.5,33.5,390.636
2163,Phoenix,AZ,11/1/2011,110.0,-111.5,33.5,391.343
2164,Phoenix,AZ,12/1/2011,111.0,-111.5,33.5,392.834
2165,Phoenix,AZ,1/1/2012,112.0,-111.5,33.5,392.788
2166,Phoenix,AZ,2/1/2012,113.0,-111.5,33.5,393.599
2167,Phoenix,AZ,3/1/2012,114.0,-111.5,33.5,393.441
2168,Phoenix,AZ,4/1/2012,115.0,-111.5,33.5,393.78
2169,Phoenix,AZ,5/1/2012,116.0,-111.5,33.5,394.381
2170,Phoenix,AZ,6/1/2012,117.0,-111.5,33.5,394.224
2171,Phoenix,AZ,7/1/2012,118.0,-111.5,33.5,393.601
2172,Phoenix,AZ,8/1/2012,119.0,-111.5,33.5,393.009
2173,Phoenix,AZ,9/1/2012,120.0,-111.5,33.5,392.484
2174,Phoenix,AZ,10/1/2012,121.0,-111.5,33.5,392.935
2175,Phoenix,AZ,11/1/2012,122.0,-111.5,33.5,393.159
2176,Phoenix,AZ,12/1/2012,123.0,-111.5,33.5,394.873
2177,Phoenix,AZ,1/1/2013,124.0,-111.5,33.5,395.15
2178,Phoenix,AZ,2/1/2013,125.0,-111.5,33.5,395.941
2179,Phoenix,AZ,3/1/2013,126.0,-111.5,33.5,395.518
2180,Phoenix,AZ,4/1/2013,127.0,-111.5,33.5,396.295
2181,Phoenix,AZ,5/1/2013,128.0,-111.5,33.5,397.028
2182,Phoenix,AZ,6/1/2013,129.0,-111.5,33.5,397.337
2183,Phoenix,AZ,7/1/2013,130.0,-111.5,33.5,395.086
2184,Phoenix,AZ,8/1/2013,131.0,-111.5,33.5,395.033
2185,Phoenix,AZ,9/1/2013,132.0,-111.5,33.5,394.361
2186,Phoenix,AZ,10/1/2013,133.0,-111.5,33.5,394.663
2187,Phoenix,AZ,11/1/2013,134.0,-111.5,33.5,395.517
2188,Phoenix,AZ,12/1/2013,135.0,-111.5,33.5,396.03
2189,Phoenix,AZ,1/1/2014,136.0,-111.5,33.5,396.968
2190,Phoenix,AZ,2/1/2014,137.0,-111.5,33.5,396.831
2191,Phoenix,AZ,3/1/2014,138.0,-111.5,33.5,397.308
2192,Phoenix,AZ,4/1/2014,139.0,-111.5,33.5,398.361
2193,Phoenix,AZ,5/1/2014,140.0,-111.5,33.5,398.485
2194,Phoenix,AZ,6/1/2014,141.0,-111.5,33.5,398.563
2195,Phoenix,AZ,7/1/2014,142.0,-111.5,33.5,397.193
2196,Phoenix,AZ,8/1/2014,143.0,-111.5,33.5,397.005
2197,Phoenix,AZ,9/1/2014,144.0,-111.5,33.5,396.34
2198,Phoenix,AZ,10/1/2014,145.0,-111.5,33.5,396.209
2199,Phoenix,AZ,11/1/2014,146.0,-111.5,33.5,397.445
2200,Phoenix,AZ,12/1/2014,147.0,-111.5,33.5,397.458
2201,Phoenix,AZ,1/1/2015,148.0,-111.5,33.5,398.593
2202,Phoenix,AZ,2/1/2015,149.0,-111.5,33.5,399.059
2203,Phoenix,AZ,3/1/2015,150.0,-111.5,33.5,398.94
2204,Phoenix,AZ,4/1/2015,151.0,-111.5,33.5,400.44
2205,Phoenix,AZ,5/1/2015,152.0,-111.5,33.5,400.122
2206,Phoenix,AZ,6/1/2015,153.0,-111.5,33.5,400.295
2207,Phoenix,AZ,7/1/2015,154.0,-111.5,33.5,400.308
2208,Phoenix,AZ,8/1/2015,155.0,-111.5,33.5,399.281
2209,Phoenix,AZ,9/1/2015,156.0,-111.5,33.5,398.941
2210,Phoenix,AZ,10/1/2015,157.0,-111.5,33.5,398.664
2211,Phoenix,AZ,11/1/2015,158.0,-111.5,33.5,400.068
2212,Phoenix,AZ,12/1/2015,159.0,-111.5,33.5,401.112
2213,Phoenix,AZ,1/1/2016,160.0,-111.5,33.5,401.408
2214,Phoenix,AZ,2/1/2016,161.0,-111.5,33.5,402.359
2215,Phoenix,AZ,3/1/2016,162.0,-111.5,33.5,401.791
2216,Phoenix,AZ,4/1/2016,163.0,-111.5,33.5,402.852
2217,Phoenix,AZ,5/1/2016,164.0,-111.5,33.5,402.919
2218,Phoenix,AZ,6/1/2016,165.0,-111.5,33.5,403.596
2219,Phoenix,AZ,7/1/2016,166.0,-111.5,33.5,402.755
2220,Phoenix,AZ,8/1/2016,167.0,-111.5,33.5,400.957
2221,Phoenix,AZ,9/1/2016,168.0,-111.5,33.5,401.221
2222,Phoenix,AZ,10/1/2016,169.0,-111.5,33.5,401.506
2223,Phoenix,AZ,11/1/2016,170.0,-111.5,33.5,402.204
2224,Phoenix,AZ,12/1/2016,171.0,-111.5,33.5,402.758
2225,Phoenix,AZ,1/1/2017,172.0,-111.5,33.5,402.398
2226,Phoenix,AZ,2/1/2017,173.0,-111.5,33.5,403.134
2227,Phoenix,AZ,3/1/2017,174.0,-111.5,33.5,404.161
2228,Phoenix,AZ,4/1/2017,175.0,-111.5,33.5,404.959
2229,Phoenix,AZ,5/1/2017,176.0,-111.5,33.5,404.758
2230,Phoenix,AZ,6/1/2017,177.0,-111.5,33.5,405.367
2231,Phoenix,AZ,7/1/2017,178.0,-111.5,33.5,403.501
2232,Phoenix,AZ,8/1/2017,179.0,-111.5,33.5,403.636
2233,Phoenix,AZ,9/1/2017,180.0,-111.5,33.5,403.311
2234,Phoenix,AZ,10/1/2017,181.0,-111.5,33.5,403.079
2235,Phoenix,AZ,11/1/2017,182.0,-111.5,33.5,404.11
2236,Phoenix,AZ,12/1/2017,183.0,-111.5,33.5,404.806
2237,Phoenix,AZ,1/1/2018,184.0,-111.5,33.5,406.369
2238,Phoenix,AZ,2/1/2018,185.0,-111.5,33.5,405.318
2239,Phoenix,AZ,3/1/2018,186.0,-111.5,33.5,405.681
2240,Phoenix,AZ,4/1/2018,187.0,-111.5,33.5,406.986
2241,Phoenix,AZ,5/1/2018,188.0,-111.5,33.5,407.195
2242,Phoenix,AZ,6/1/2018,189.0,-111.5,33.5,406.998
2243,Phoenix,AZ,7/1/2018,190.0,-111.5,33.5,405.665
2244,Phoenix,AZ,8/1/2018,191.0,-111.5,33.5,405.039
2245,Phoenix,AZ,9/1/2018,192.0,-111.5,33.5,405.31
2246,Phoenix,AZ,10/1/2018,193.0,-111.5,33.5,405.239
2247,Phoenix,AZ,11/1/2018,194.0,-111.5,33.5,406.466
2248,Phoenix,AZ,12/1/2018,195.0,-111.5,33.5,406.701
2249,Phoenix,AZ,1/1/2019,196.0,-111.5,33.5,407.188
2250,Phoenix,AZ,2/1/2019,197.0,-111.5,33.5,408.375
2251,Phoenix,AZ,3/1/2019,198.0,-111.5,33.5,408.733
2252,Phoenix,AZ,4/1/2019,199.0,-111.5,33.5,408.381
2253,Phoenix,AZ,5/1/2019,200.0,-111.5,33.5,408.454
2254,Phoenix,AZ,6/1/2019,201.0,-111.5,33.5,408.539
2255,Phoenix,AZ,7/1/2019,202.0,-111.5,33.5,409.073
2256,Phoenix,AZ,8/1/2019,203.0,-111.5,33.5,408.22
2257,Phoenix,AZ,9/1/2019,204.0,-111.5,33.5,407.79
2258,Phoenix,AZ,10/1/2019,205.0,-111.5,33.5,409.015
2259,Phoenix,AZ,11/1/2019,206.0,-111.5,33.5,409.501
2260,Phoenix,AZ,12/1/2019,207.0,-111.5,33.5,408.66
2261,Phoenix,AZ,1/1/2020,208.0,-111.5,33.5,410.905
2262,Phoenix,AZ,2/1/2020,209.0,-111.5,33.5,411.166
2263,Phoenix,AZ,3/1/2020,210.0,-111.5,33.5,411.238
2264,Phoenix,AZ,4/1/2020,211.0,-111.5,33.5,409.971
2265,Phoenix,AZ,5/1/2020,212.0,-111.5,33.5,411.188
2266,Phoenix,AZ,6/1/2020,213.0,-111.5,33.5,411.243
2267,Phoenix,AZ,7/1/2020,214.0,-111.5,33.5,410.668
2268,Phoenix,AZ,8/1/2020,215.0,-111.5,33.5,409.888
2269,Phoenix,AZ,9/1/2020,216.0,-111.5,33.5,410.004
2270,Phoenix,AZ,10/1/2020,217.0,-111.5,33.5,410.417
2271,Phoenix,AZ,11/1/2020,218.0,-111.5,33.5,410.904
2272,Phoenix,AZ,12/1/2020,219.0,-111.5,33.5,412.998
2273,Phoenix,AZ,1/1/2021,220.0,-111.5,33.5,412.861
2274,Phoenix,AZ,2/1/2021,221.0,-111.5,33.5,412.608
2275,Phoenix,AZ,3/1/2021,222.0,-111.5,33.5,412.522
2276,Phoenix,AZ,4/1/2021,223.0,-111.5,33.5,412.554
2277,Phoenix,AZ,5/1/2021,224.0,-111.5,33.5,411.546
2278,Phoenix,AZ,6/1/2021,225.0,-111.5,33.5,412.926
2279,Phoenix,AZ,7/1/2021,226.0,-111.5,33.5,412.089
2280,Phoenix,AZ,8/1/2021,227.0,-111.5,33.5,412.024
2281,Seattle,WA,9/1/2002,0.0,-122.5,47.5,372.63
2282,Seattle,WA,10/1/2002,1.0,-122.5,47.5,372.773
2283,Seattle,WA,11/1/2002,2.0,-122.5,47.5,374.048
2284,Seattle,WA,12/1/2002,3.0,-122.5,47.5,374.944
2285,Seattle,WA,1/1/2003,4.0,-122.5,47.5,375.222
2286,Seattle,WA,2/1/2003,5.0,-122.5,47.5,376.701
2287,Seattle,WA,3/1/2003,6.0,-122.5,47.5,375.593
2288,Seattle,WA,4/1/2003,7.0,-122.5,47.5,375.593
2289,Seattle,WA,5/1/2003,8.0,-122.5,47.5,376.406
2290,Seattle,WA,6/1/2003,9.0,-122.5,47.5,375.963
2291,Seattle,WA,7/1/2003,10.0,-122.5,47.5,375.193
2292,Seattle,WA,8/1/2003,11.0,-122.5,47.5,374.57
2293,Seattle,WA,9/1/2003,12.0,-122.5,47.5,374.332
2294,Seattle,WA,10/1/2003,13.0,-122.5,47.5,375.048
2295,Seattle,WA,11/1/2003,14.0,-122.5,47.5,377.563
2296,Seattle,WA,12/1/2003,15.0,-122.5,47.5,378.052
2297,Seattle,WA,1/1/2004,16.0,-122.5,47.5,376.773
2298,Seattle,WA,2/1/2004,17.0,-122.5,47.5,377.755
2299,Seattle,WA,3/1/2004,18.0,-122.5,47.5,378.07
2300,Seattle,WA,4/1/2004,19.0,-122.5,47.5,379.123
2301,Seattle,WA,5/1/2004,20.0,-122.5,47.5,378.21
2302,Seattle,WA,6/1/2004,21.0,-122.5,47.5,378.419
2303,Seattle,WA,7/1/2004,22.0,-122.5,47.5,376.737
2304,Seattle,WA,8/1/2004,23.0,-122.5,47.5,376.833
2305,Seattle,WA,9/1/2004,24.0,-122.5,47.5,376.209
2306,Seattle,WA,10/1/2004,25.0,-122.5,47.5,377.374
2307,Seattle,WA,11/1/2004,26.0,-122.5,47.5,377.965
2308,Seattle,WA,12/1/2004,27.0,-122.5,47.5,378.394
2309,Seattle,WA,1/1/2005,28.0,-122.5,47.5,378.989
2310,Seattle,WA,2/1/2005,29.0,-122.5,47.5,380.527
2311,Seattle,WA,3/1/2005,30.0,-122.5,47.5,379.733
2312,Seattle,WA,4/1/2005,31.0,-122.5,47.5,380.202
2313,Seattle,WA,5/1/2005,32.0,-122.5,47.5,379.866
2314,Seattle,WA,6/1/2005,33.0,-122.5,47.5,379.744
2315,Seattle,WA,7/1/2005,34.0,-122.5,47.5,379.478
2316,Seattle,WA,8/1/2005,35.0,-122.5,47.5,379.089
2317,Seattle,WA,9/1/2005,36.0,-122.5,47.5,378.271
2318,Seattle,WA,10/1/2005,37.0,-122.5,47.5,379.061
2319,Seattle,WA,11/1/2005,38.0,-122.5,47.5,381.048
2320,Seattle,WA,12/1/2005,39.0,-122.5,47.5,381.161
2321,Seattle,WA,1/1/2006,40.0,-122.5,47.5,380.872
2322,Seattle,WA,2/1/2006,41.0,-122.5,47.5,382.06
2323,Seattle,WA,3/1/2006,42.0,-122.5,47.5,382.684
2324,Seattle,WA,4/1/2006,43.0,-122.5,47.5,382.247
2325,Seattle,WA,5/1/2006,44.0,-122.5,47.5,382.168
2326,Seattle,WA,6/1/2006,45.0,-122.5,47.5,381.888
2327,Seattle,WA,7/1/2006,46.0,-122.5,47.5,381.041
2328,Seattle,WA,8/1/2006,47.0,-122.5,47.5,379.812
2329,Seattle,WA,9/1/2006,48.0,-122.5,47.5,380.423
2330,Seattle,WA,10/1/2006,49.0,-122.5,47.5,381.297
2331,Seattle,WA,11/1/2006,50.0,-122.5,47.5,381.643
2332,Seattle,WA,12/1/2006,51.0,-122.5,47.5,382.909
2333,Seattle,WA,1/1/2007,52.0,-122.5,47.5,383.628
2334,Seattle,WA,2/1/2007,53.0,-122.5,47.5,382.816
2335,Seattle,WA,3/1/2007,54.0,-122.5,47.5,383.331
2336,Seattle,WA,4/1/2007,55.0,-122.5,47.5,383.447
2337,Seattle,WA,5/1/2007,56.0,-122.5,47.5,384.4
2338,Seattle,WA,6/1/2007,57.0,-122.5,47.5,383.26
2339,Seattle,WA,7/1/2007,58.0,-122.5,47.5,382.427
2340,Seattle,WA,8/1/2007,59.0,-122.5,47.5,382.159
2341,Seattle,WA,9/1/2007,60.0,-122.5,47.5,382.635
2342,Seattle,WA,10/1/2007,61.0,-122.5,47.5,382.931
2343,Seattle,WA,11/1/2007,62.0,-122.5,47.5,384.393
2344,Seattle,WA,12/1/2007,63.0,-122.5,47.5,384.837
2345,Seattle,WA,1/1/2008,64.0,-122.5,47.5,385.123
2346,Seattle,WA,2/1/2008,65.0,-122.5,47.5,384.921
2347,Seattle,WA,3/1/2008,66.0,-122.5,47.5,386.521
2348,Seattle,WA,4/1/2008,67.0,-122.5,47.5,386.802
2349,Seattle,WA,5/1/2008,68.0,-122.5,47.5,385.932
2350,Seattle,WA,6/1/2008,69.0,-122.5,47.5,385.609
2351,Seattle,WA,7/1/2008,70.0,-122.5,47.5,384.196
2352,Seattle,WA,8/1/2008,71.0,-122.5,47.5,383.66
2353,Seattle,WA,9/1/2008,72.0,-122.5,47.5,384.316
2354,Seattle,WA,10/1/2008,73.0,-122.5,47.5,384.734
2355,Seattle,WA,11/1/2008,74.0,-122.5,47.5,385.42
2356,Seattle,WA,12/1/2008,75.0,-122.5,47.5,386.925
2357,Seattle,WA,1/1/2009,76.0,-122.5,47.5,387.663
2358,Seattle,WA,2/1/2009,77.0,-122.5,47.5,387.941
2359,Seattle,WA,3/1/2009,78.0,-122.5,47.5,388.263
2360,Seattle,WA,4/1/2009,79.0,-122.5,47.5,388.369
2361,Seattle,WA,5/1/2009,80.0,-122.5,47.5,388.721
2362,Seattle,WA,6/1/2009,81.0,-122.5,47.5,386.874
2363,Seattle,WA,7/1/2009,82.0,-122.5,47.5,387.136
2364,Seattle,WA,8/1/2009,83.0,-122.5,47.5,385.516
2365,Seattle,WA,9/1/2009,84.0,-122.5,47.5,386.308
2366,Seattle,WA,10/1/2009,85.0,-122.5,47.5,386.811
2367,Seattle,WA,11/1/2009,86.0,-122.5,47.5,387.061
2368,Seattle,WA,12/1/2009,87.0,-122.5,47.5,388.749
2369,Seattle,WA,1/1/2010,88.0,-122.5,47.5,389.097
2370,Seattle,WA,2/1/2010,89.0,-122.5,47.5,389.557
2371,Seattle,WA,3/1/2010,90.0,-122.5,47.5,390.117
2372,Seattle,WA,4/1/2010,91.0,-122.5,47.5,389.528
2373,Seattle,WA,5/1/2010,92.0,-122.5,47.5,389.738
2374,Seattle,WA,6/1/2010,93.0,-122.5,47.5,388.804
2375,Seattle,WA,7/1/2010,94.0,-122.5,47.5,388.717
2376,Seattle,WA,8/1/2010,95.0,-122.5,47.5,388.053
2377,Seattle,WA,9/1/2010,96.0,-122.5,47.5,388.001
2378,Seattle,WA,10/1/2010,97.0,-122.5,47.5,388.776
2379,Seattle,WA,11/1/2010,98.0,-122.5,47.5,389.89
2380,Seattle,WA,12/1/2010,99.0,-122.5,47.5,390.825
2381,Seattle,WA,1/1/2011,100.0,-122.5,47.5,389.753
2382,Seattle,WA,2/1/2011,101.0,-122.5,47.5,390.942
2383,Seattle,WA,3/1/2011,102.0,-122.5,47.5,390.462
2384,Seattle,WA,4/1/2011,103.0,-122.5,47.5,391.677
2385,Seattle,WA,5/1/2011,104.0,-122.5,47.5,391.922
2386,Seattle,WA,6/1/2011,105.0,-122.5,47.5,390.477
2387,Seattle,WA,7/1/2011,106.0,-122.5,47.5,389.693
2388,Seattle,WA,8/1/2011,107.0,-122.5,47.5,389.183
2389,Seattle,WA,9/1/2011,108.0,-122.5,47.5,390.138
2390,Seattle,WA,10/1/2011,109.0,-122.5,47.5,390.26
2391,Seattle,WA,11/1/2011,110.0,-122.5,47.5,392.118
2392,Seattle,WA,12/1/2011,111.0,-122.5,47.5,392.456
2393,Seattle,WA,1/1/2012,112.0,-122.5,47.5,391.777
2394,Seattle,WA,2/1/2012,113.0,-122.5,47.5,393.339
2395,Seattle,WA,3/1/2012,114.0,-122.5,47.5,393.145
2396,Seattle,WA,4/1/2012,115.0,-122.5,47.5,393.644
2397,Seattle,WA,5/1/2012,116.0,-122.5,47.5,393.625
2398,Seattle,WA,6/1/2012,117.0,-122.5,47.5,392.612
2399,Seattle,WA,7/1/2012,118.0,-122.5,47.5,391.531
2400,Seattle,WA,8/1/2012,119.0,-122.5,47.5,391.711
2401,Seattle,WA,9/1/2012,120.0,-122.5,47.5,392.433
2402,Seattle,WA,10/1/2012,121.0,-122.5,47.5,392.162
2403,Seattle,WA,11/1/2012,122.0,-122.5,47.5,393.673
2404,Seattle,WA,12/1/2012,123.0,-122.5,47.5,393.515
2405,Seattle,WA,1/1/2013,124.0,-122.5,47.5,394.738
2406,Seattle,WA,2/1/2013,125.0,-122.5,47.5,395.135
2407,Seattle,WA,3/1/2013,126.0,-122.5,47.5,395.29
2408,Seattle,WA,4/1/2013,127.0,-122.5,47.5,396.353
